Gene_ID	Harringtonine_Control_rep1	Harringtonine_Control_rep2	Harringtonine_Control_rep3	Harringtonine_Treated_rep1	Harringtonine_Treated_rep2	Harringtonine_Treated_rep3
ENSG00000038382.23	687	1214	762	808	688	798
ENSG00000038427.16	0	0	0	0	0	0
ENSG00000038532.17	490	571	507	469	555	525
ENSG00000038945.15	0	0	0	0	0	0
ENSG00000039068.20	17511	19656	18347	17209	18278	18944
ENSG00000039123.16	2508	2786	2559	2253	2516	2496
ENSG00000039139.11	71	102	86	89	72	74
ENSG00000039319.17	5366	5270	5352	4909	5415	5438
ENSG00000039523.20	71	167	83	106	74	104
ENSG00000039537.15	0	0	0	0	0	0
ENSG00000039560.14	1087	1102	1033	890	994	1051
ENSG00000039600.11	0	2	1	0	0	0
ENSG00000039650.12	301	235	304	396	371	308
ENSG00000039987.7	6	2	1	0	1	2
ENSG00000040199.18	2395	2891	2441	2341	2533	2604
ENSG00000040275.17	1479	1526	1443	1457	1493	1669
ENSG00000040341.18	1810	1863	1674	1654	1805	1894
ENSG00000040487.13	347	243	279	287	287	294
ENSG00000040531.16	409	430	383	420	427	402
ENSG00000040608.14	164	187	216	208	193	186
ENSG00000040633.13	1345	1152	1289	1187	1330	1237
ENSG00000040731.10	0	0	0	0	0	0
ENSG00000040933.16	1052	1115	1011	1067	1059	1079
ENSG00000041353.10	5288	5678	5546	4822	5318	5339
ENSG00000041357.16	24542	21691	24153	22429	24813	24201
ENSG00000041515.16	14	13	14	7	17	11
ENSG00000041802.11	3847	4346	4083	3842	4308	4204
ENSG00000041880.15	100	78	109	103	102	107
ENSG00000041982.17	1	0	1	1	1	1
ENSG00000041988.16	229	180	288	256	230	200
ENSG00000042062.13	99	77	57	92	82	81
ENSG00000042088.14	781	1138	825	737	761	773
ENSG00000042286.15	321	441	413	422	339	472
ENSG00000042304.14	0	0	0	0	0	0
ENSG00000042317.17	371	373	389	330	431	367
ENSG00000042429.12	389	330	330	367	414	391
ENSG00000042445.14	1334	1123	1304	1443	1459	1440
ENSG00000042493.16	276	181	249	307	256	284
ENSG00000042753.12	4514	3731	4642	4771	4499	4518
ENSG00000042781.14	2	2	0	1	1	1
ENSG00000042813.8	0	0	0	0	0	0
ENSG00000042832.12	0	0	2	2	0	0
ENSG00000042980.14	0	0	0	0	0	1
ENSG00000043039.7	21	19	13	19	21	27
ENSG00000043093.15	5457	6442	5625	5158	5494	5889
ENSG00000043143.22	1680	1515	1740	1561	1595	1589
ENSG00000043355.12	60	105	56	75	94	76
ENSG00000043462.13	2	1	1	1	2	0
ENSG00000043514.17	800	790	745	798	890	817
ENSG00000043591.6	8	6	6	13	15	10
ENSG00000044012.4	0	0	0	0	0	0
ENSG00000044090.13	562	512	566	699	614	626
ENSG00000044115.21	9521	10146	9708	9255	10046	10134
ENSG00000044446.12	626	751	626	713	765	757
ENSG00000044459.15	0	5	1	1	2	2
ENSG00000044524.11	0	2	0	0	1	1
ENSG00000044574.9	850	1907	1029	941	923	1043
ENSG00000046604.14	1590	2725	1658	1411	1543	1807
ENSG00000046647.14	245	292	283	324	277	278
ENSG00000046651.16	985	882	996	1042	1133	1094
ENSG00000046653.15	14	27	13	22	28	22
ENSG00000046774.10	0	0	0	0	0	0
ENSG00000046889.19	0	0	0	0	0	0
ENSG00000047056.18	1155	1330	1223	1236	1216	1228
ENSG00000047188.16	574	727	569	679	721	719
ENSG00000047230.15	1719	1773	1622	1643	1735	1682
ENSG00000047249.18	283	426	354	331	289	274
ENSG00000047315.17	5335	5536	5469	4838	5485	5513
ENSG00000047346.13	1938	3315	2187	1913	2023	2290
ENSG00000047365.13	1122	1183	1101	1026	1132	1180
ENSG00000047410.14	2673	4314	2929	3048	2988	3408
ENSG00000047457.14	12	9	6	12	8	15
ENSG00000047578.14	360	605	390	417	427	479
ENSG00000047579.20	80	186	89	67	72	94
ENSG00000047597.7	309	335	330	310	259	298
ENSG00000047617.17	2	2	1	3	1	1
ENSG00000047621.12	1191	1074	1256	982	1288	1115
ENSG00000047634.15	1273	1266	1237	1201	1315	1367
ENSG00000047644.20	1735	1989	1742	1697	1644	1685
ENSG00000047648.23	0	0	0	1	0	1
ENSG00000047662.5	1	6	6	4	5	1
ENSG00000047849.22	3676	4223	3836	3900	4031	3984
ENSG00000047932.14	684	944	719	743	802	758
ENSG00000047936.11	0	0	0	0	0	0
ENSG00000048028.12	1137	1109	1100	968	1152	1115
ENSG00000048052.24	19	8	12	7	4	10
ENSG00000048140.18	3660	3239	3877	4057	3879	3859
ENSG00000048162.22	844	796	882	909	941	931
ENSG00000048342.18	201	220	227	187	210	221
ENSG00000048392.13	6879	6766	7066	6213	7007	7021
ENSG00000048405.11	2434	2836	2492	2135	2324	2478
ENSG00000048462.11	0	0	0	0	0	0
ENSG00000048471.14	192	409	262	263	309	287
ENSG00000048540.16	1	1	1	5	3	2
ENSG00000048544.6	5154	4591	5330	4771	5277	5229
ENSG00000048545.18	0	0	0	4	0	0
ENSG00000048649.14	628	1192	687	696	572	699
ENSG00000048707.15	582	1327	671	719	608	739
ENSG00000048740.19	0	0	0	0	0	0
ENSG00000048828.18	6416	8466	6842	6594	6797	6854
ENSG00000048991.17	363	984	451	388	427	539
ENSG00000049089.15	144	103	136	157	127	137
ENSG00000049130.16	1568	1439	1441	1235	1474	1509
ENSG00000049167.16	1999	1985	2023	1815	1906	1803
ENSG00000049192.15	3	4	6	8	15	5
ENSG00000049239.13	214	315	325	308	279	343
ENSG00000049245.13	3895	4033	3808	3574	3769	3799
ENSG00000049246.15	329	533	366	311	343	352
ENSG00000049247.14	1	0	0	1	0	3
ENSG00000049249.10	1	2	0	0	8	0
ENSG00000049283.19	787	764	808	860	842	911
ENSG00000049323.16	1015	1100	1071	940	1020	957
ENSG00000049449.10	1875	1725	1885	1682	1919	1906
ENSG00000049540.19	0	0	0	0	0	0
ENSG00000049541.11	1110	1283	1157	1128	1153	1223
ENSG00000049618.25	691	1197	784	711	747	755
ENSG00000049656.14	3767	3489	3897	4109	3714	3944
ENSG00000049759.20	299	374	368	329	341	304
ENSG00000049768.18	3	11	2	3	5	3
ENSG00000049769.14	247	222	301	303	274	288
ENSG00000049860.14	6065	5758	6190	5591	6340	5798
ENSG00000049883.15	478	635	498	526	551	514
ENSG00000050030.16	133	194	169	115	142	140
ENSG00000050130.18	4226	4478	4205	3972	4207	4199
ENSG00000050165.19	3	3	4	1	7	0
ENSG00000050327.15	424	364	433	390	385	383
ENSG00000050344.9	293	371	273	298	295	270
ENSG00000050393.12	2639	2616	2823	2466	2757	2510
ENSG00000050405.14	1057	1171	1096	955	977	1001
ENSG00000050426.16	1528	1622	1511	1686	1714	1793
ENSG00000050438.17	220	328	236	243	212	248
ENSG00000050555.19	13	7	11	12	21	18
ENSG00000050628.21	72	81	92	83	68	55
ENSG00000050730.16	0	0	0	0	0	0
ENSG00000050748.18	3119	3482	3029	2700	2887	3101
ENSG00000050767.18	9	2	8	7	6	11
ENSG00000050820.17	2027	2096	2325	2454	2213	2150
ENSG00000051009.11	82	104	79	115	138	92
ENSG00000051108.15	541	886	609	544	547	603
ENSG00000051128.19	273	222	266	304	303	280
ENSG00000051180.17	211	438	229	210	201	181
ENSG00000051341.15	1152	1635	1167	1142	1284	1408
ENSG00000051382.9	970	1836	1125	1043	992	1096
ENSG00000051523.12	5726	4806	6093	6900	5862	6167
ENSG00000051596.10	1369	1318	1420	1438	1442	1357
ENSG00000051620.11	2222	2169	2391	2209	2202	2051
ENSG00000051825.15	4540	5013	4606	4321	4828	4801
ENSG00000052126.16	517	589	571	450	555	534
ENSG00000052344.16	342	415	419	386	338	395
ENSG00000052723.12	8271	10006	8396	8089	8527	8562
ENSG00000052749.14	1322	1039	1449	1519	1367	1432
ENSG00000052795.13	194	343	270	220	206	246
ENSG00000052802.13	7370	7178	7674	6690	7321	7367
ENSG00000052841.16	839	1235	834	807	928	875
ENSG00000052850.8	0	0	0	2	0	0
ENSG00000053108.17	24	20	25	20	26	34
ENSG00000053254.16	413	560	479	401	430	443
ENSG00000053328.9	1	0	0	0	1	0
ENSG00000053371.13	1136	1086	1216	1116	1121	1150
ENSG00000053372.5	1123	1119	1147	1027	1024	1059
ENSG00000053438.11	0	0	0	0	0	0
ENSG00000053501.14	35	32	32	28	33	43
ENSG00000053524.13	89	70	96	84	93	85
ENSG00000053702.15	0	0	0	0	0	0
ENSG00000053747.17	23	49	17	24	14	28
ENSG00000053770.12	3357	3910	3607	3226	3402	3553
ENSG00000053900.11	1207	1212	1162	1226	1305	1252
ENSG00000053918.18	1	4	2	2	2	2
ENSG00000054116.12	289	352	247	298	268	291
ENSG00000054118.15	330	776	435	405	331	393
ENSG00000054148.18	467	429	454	508	458	528
ENSG00000054179.12	33	92	32	79	43	60
ENSG00000054219.11	0	0	0	0	0	0
ENSG00000054267.22	740	777	659	740	790	837
ENSG00000054277.14	367	457	429	400	422	402
ENSG00000054282.16	166	141	188	151	176	139
ENSG00000054356.14	0	0	0	0	0	0
ENSG00000054392.13	53	60	54	41	33	54
ENSG00000054523.20	997	1727	1225	1072	986	1154
ENSG00000054598.9	271	293	322	315	288	297
ENSG00000054611.14	374	345	411	396	393	405
ENSG00000054654.20	3070	4773	3196	3437	3376	3968
ENSG00000054690.14	327	446	362	454	494	523
ENSG00000054793.14	1519	2569	1684	1678	1629	1819
ENSG00000054796.13	0	0	0	0	0	0
ENSG00000054803.4	0	0	0	0	0	0
ENSG00000054938.17	0	0	0	0	0	0
ENSG00000054965.11	2718	2986	2949	2831	2984	3091
ENSG00000054967.13	292	262	300	288	293	361
ENSG00000054983.17	1149	1238	995	1010	1098	1148
ENSG00000055044.11	1935	2020	1873	1850	2139	1983
ENSG00000055070.17	1257	1422	1286	1270	1178	1265
ENSG00000055118.17	57	59	71	57	65	46
ENSG00000055130.18	1773	2732	1789	1794	1833	1971
ENSG00000055147.19	837	889	894	886	996	972
ENSG00000055163.21	737	920	763	786	759	833
ENSG00000055208.20	1643	3248	1683	1487	1502	1610
ENSG00000055211.14	3009	2680	3089	2760	2877	2951
ENSG00000055332.19	2075	3365	2380	2166	2169	2497
ENSG00000055483.20	590	791	652	647	692	714
ENSG00000055609.21	3202	5389	3432	3332	3444	3821
ENSG00000055732.13	151	158	157	127	190	175
ENSG00000055813.6	0	0	0	1	0	0
ENSG00000055917.17	2910	5427	3286	2799	2848	3224
ENSG00000055950.17	2363	2212	2517	2447	2382	2505
ENSG00000055955.17	0	0	0	0	0	1
ENSG00000055957.11	0	0	0	0	0	0
ENSG00000056050.7	219	270	274	243	261	243
ENSG00000056097.16	7882	7532	8000	7087	8368	7901
ENSG00000056277.16	715	886	753	584	674	721
ENSG00000056291.19	0	0	0	0	0	0
ENSG00000056487.16	3	1	3	4	6	7
ENSG00000056558.11	18	13	16	27	23	22
ENSG00000056586.16	3833	4434	3591	3269	3810	3696
ENSG00000056678.11	0	0	0	0	0	0
ENSG00000056736.10	152	144	140	139	146	159
ENSG00000056972.21	1148	1147	1149	1049	1036	1050
ENSG00000056998.20	132	150	164	151	168	129
ENSG00000057019.16	2295	2720	2461	2218	2445	2261
ENSG00000057149.16	0	0	0	0	0	0
ENSG00000057252.13	997	1323	1192	957	1072	1199
ENSG00000057294.17	848	1170	803	819	753	855
ENSG00000057468.7	0	0	2	0	6	9
ENSG00000057593.14	4	8	10	8	19	17
ENSG00000057608.17	34753	31946	34823	31177	35340	34612
ENSG00000057657.17	0	0	2	1	0	0
ENSG00000057663.16	2749	2548	2736	2315	2635	2545
ENSG00000057704.13	56	74	68	39	45	60
ENSG00000057757.10	1255	1119	1248	1202	1296	1199
ENSG00000057935.14	1270	1286	1232	1160	1205	1239
ENSG00000058056.10	718	1059	667	605	658	641
ENSG00000058063.16	2891	3699	2917	2591	2964	2876
ENSG00000058085.15	68	78	70	68	55	57
ENSG00000058091.17	1	2	0	0	1	0
ENSG00000058262.11	12719	13296	12902	12769	13224	12964
ENSG00000058272.19	4445	5289	4573	4106	4830	4912
ENSG00000058335.16	0	0	0	0	0	1
ENSG00000058404.21	17	14	10	23	20	14
ENSG00000058453.17	32	27	38	54	46	58
ENSG00000058600.16	1277	1054	1313	1274	1345	1341
ENSG00000058668.16	181	352	202	223	221	230
ENSG00000058673.17	75	77	99	81	102	91
ENSG00000058729.11	1146	1368	1291	1061	1237	1326
ENSG00000058799.15	1330	1238	1288	1081	1249	1198
ENSG00000058804.12	6739	6268	6709	5893	6584	6312
ENSG00000058866.15	12	17	4	14	8	11
ENSG00000059122.17	1023	794	1051	1123	932	1006
ENSG00000059145.19	870	764	1014	1147	1107	1147
ENSG00000059377.18	13	5	8	7	15	21
ENSG00000059378.13	343	354	350	336	343	332
ENSG00000059573.9	2533	3127	2381	2457	2563	2516
ENSG00000059588.10	1105	1256	1217	1195	1118	1177
ENSG00000059691.12	728	702	712	750	710	761
ENSG00000059728.11	162	226	196	149	169	169
ENSG00000059758.8	2941	2941	2917	2578	2908	2791
ENSG00000059769.20	327	319	345	282	317	282
ENSG00000059804.16	5	0	0	0	4	1
ENSG00000059915.17	90	60	70	94	72	62
ENSG00000060069.18	112	120	145	169	153	168
ENSG00000060138.13	883	1258	829	919	877	879
ENSG00000060140.9	147	130	137	135	139	116
ENSG00000060237.19	1438	3363	1594	1451	1508	1768
ENSG00000060303.5	1	1	4	0	1	1
ENSG00000060339.14	1477	1548	1503	1506	1617	1722
ENSG00000060491.17	2513	1845	2666	2762	2590	2426
ENSG00000060558.4	66	46	75	55	51	62
ENSG00000060566.14	0	0	0	0	0	0
ENSG00000060642.12	693	709	711	605	702	710
ENSG00000060656.20	556	552	653	606	586	589
ENSG00000060688.13	850	974	897	896	967	1010
ENSG00000060709.16	0	0	0	0	0	0
ENSG00000060718.22	0	0	0	0	0	0
ENSG00000060749.16	3589	6096	3952	3331	3508	3917
ENSG00000060762.19	333	462	294	327	344	385
ENSG00000060971.19	412	341	439	486	419	457
ENSG00000060982.15	1	7	6	5	2	1
ENSG00000061273.18	297	270	329	378	317	398
ENSG00000061337.15	0	0	0	0	0	0
ENSG00000061455.11	128	230	116	126	167	164
ENSG00000061492.12	0	0	0	0	0	0
ENSG00000061656.11	34	43	40	32	48	34
ENSG00000061676.16	18012	22636	18850	16852	18440	18536
ENSG00000061794.13	3371	3762	3313	3135	3540	3513
ENSG00000061918.14	0	0	0	0	0	0
ENSG00000061936.10	963	999	1102	1071	1092	1065
ENSG00000061938.21	1258	1020	1338	1448	1303	1399
ENSG00000061987.16	2061	3247	2095	2325	2445	2445
ENSG00000062038.15	1644	1575	1645	1746	1737	1639
ENSG00000062096.15	0	0	0	0	0	0
ENSG00000062194.16	3453	4337	3729	3362	3614	3490
ENSG00000062282.15	289	219	270	234	231	227
ENSG00000062370.17	68	52	50	68	87	77
ENSG00000062485.19	6127	8527	6669	6305	6532	6689
ENSG00000062524.16	0	0	0	1	0	0
ENSG00000062582.14	375	354	461	419	432	412
ENSG00000062598.18	1549	1539	1377	1459	1497	1587
ENSG00000062650.20	3706	4371	3851	3419	3824	3815
ENSG00000062716.13	30552	27590	30830	36056	39207	38232
ENSG00000062725.10	37193	37313	37392	33620	37614	36816
ENSG00000062822.16	1451	1243	1546	1662	1593	1702
ENSG00000063015.21	0	0	0	0	0	0
ENSG00000063046.18	28676	27153	28794	26310	29001	28986
ENSG00000063127.16	0	5	0	1	5	2
ENSG00000063169.12	19	28	26	35	14	45
ENSG00000063176.16	178	155	212	220	205	178
ENSG00000063177.13	25403	23033	26316	26849	24893	26740
ENSG00000063180.9	39	23	33	38	31	36
ENSG00000063241.8	3133	2691	2950	3148	3168	3083
ENSG00000063244.14	3725	3456	3926	4179	3921	3959
ENSG00000063245.15	1212	1255	1466	1305	1250	1275
ENSG00000063322.15	1597	1438	1600	1669	1592	1555
ENSG00000063438.20	5	10	10	9	5	10
ENSG00000063515.3	0	0	0	0	0	0
ENSG00000063587.15	416	621	398	426	427	452
ENSG00000063601.17	1650	1909	1776	1681	1620	1678
ENSG00000063660.9	704	608	734	824	675	750
ENSG00000063761.16	294	303	327	338	276	330
ENSG00000063854.13	209	173	190	216	224	185
ENSG00000063978.17	2711	2458	2613	2422	2542	2707
ENSG00000064012.24	478	601	553	532	519	590
ENSG00000064042.18	110	135	92	86	145	139
ENSG00000064102.15	2176	2170	1917	1824	2283	2190
ENSG00000064115.11	3450	4522	3446	3316	3548	3390
ENSG00000064195.7	55	92	48	56	52	58
ENSG00000064199.7	256	252	312	235	267	277
ENSG00000064201.16	0	0	0	0	0	0
ENSG00000064205.11	300	282	302	366	297	388
ENSG00000064218.5	0	0	0	0	0	0
ENSG00000064225.13	0	1	0	0	0	0
ENSG00000064270.13	464	377	526	533	582	539
ENSG00000064300.9	17	25	13	29	16	7
ENSG00000064309.16	255	333	208	224	239	269
ENSG00000064313.13	3715	4018	3800	3393	3779	3819
ENSG00000064393.16	922	1934	1120	1027	1012	1169
ENSG00000064419.14	764	1445	805	702	719	935
ENSG00000064489.23	0	0	1	2	4	0
ENSG00000064490.14	909	818	986	994	913	976
ENSG00000064545.15	416	393	494	534	481	480
ENSG00000064547.14	1085	1061	1192	1106	1084	1005
ENSG00000064601.21	2076	1783	2255	2249	2189	2324
ENSG00000064607.17	1095	1163	1097	1399	1254	1417
ENSG00000064651.14	11249	11989	11968	11129	11905	12135
ENSG00000064652.11	1212	995	1131	987	1110	1076
ENSG00000064655.19	101	90	127	97	92	111
ENSG00000064666.15	756	670	782	885	810	880
ENSG00000064687.13	152	132	181	250	157	203
ENSG00000064692.20	17	47	17	25	23	29
ENSG00000064703.13	1805	2172	1772	1635	1769	1795
ENSG00000064726.10	7405	7400	7815	6834	7529	7441
ENSG00000064763.12	30	41	50	32	31	46
ENSG00000064787.14	1746	2311	1856	1932	1860	2170
ENSG00000064835.12	0	0	0	0	0	0
ENSG00000064886.14	0	0	0	0	0	0
ENSG00000064932.16	766	628	831	938	890	896
ENSG00000064933.19	626	790	704	593	770	760
ENSG00000064961.19	3097	2667	3383	3630	3495	3417
ENSG00000064989.13	0	0	0	1	0	1
ENSG00000064995.19	2725	2854	2885	2813	2898	3046
ENSG00000064999.16	391	463	463	441	439	438
ENSG00000065000.20	1390	1494	1517	1541	1527	1467
ENSG00000065029.15	425	356	431	405	454	335
ENSG00000065054.14	1636	1397	1796	1970	1690	1710
ENSG00000065057.9	784	702	941	947	902	783
ENSG00000065060.18	1365	1879	1363	1379	1373	1491
ENSG00000065135.12	11217	11145	11378	10047	11706	11500
ENSG00000065150.21	5748	6212	5861	5256	5787	5654
ENSG00000065154.12	4514	3906	4393	3799	4025	4454
ENSG00000065183.16	2619	2707	2681	2505	2697	2611
ENSG00000065243.20	1558	2563	1635	1524	1711	1789
ENSG00000065268.11	1105	1049	1219	1324	1286	1274
ENSG00000065308.5	474	709	556	511	555	502
ENSG00000065320.9	66	80	84	91	79	55
ENSG00000065325.13	0	1	2	0	3	1
ENSG00000065328.17	5531	5032	5455	5290	5599	5538
ENSG00000065357.20	266	233	259	265	285	272
ENSG00000065361.17	2599	3003	2650	2547	2532	2764
ENSG00000065371.18	0	0	0	0	0	0
ENSG00000065413.20	193	212	155	181	184	163
ENSG00000065427.15	3976	4420	4286	3844	3931	4115
ENSG00000065457.11	1132	1660	1102	1078	1136	1195
ENSG00000065485.20	289	249	278	292	318	388
ENSG00000065491.8	204	235	186	191	200	190
ENSG00000065518.8	2846	2828	2932	2812	2876	2972
ENSG00000065526.13	299	766	314	336	311	387
ENSG00000065534.20	76	92	90	79	84	89
ENSG00000065548.18	8691	7323	8661	7530	8714	8575
ENSG00000065559.15	2792	2885	2774	2294	2765	2634
ENSG00000065600.13	346	325	346	308	319	304
ENSG00000065609.15	2	0	0	2	2	1
ENSG00000065613.15	2670	3898	2929	2751	2805	2983
ENSG00000065615.14	1501	1347	1443	1332	1358	1267
ENSG00000065618.21	3	5	1	3	7	4
ENSG00000065621.15	1561	1450	1586	1512	1699	1483
ENSG00000065665.21	232	278	243	268	269	235
ENSG00000065675.16	0	0	0	0	0	0
ENSG00000065717.15	185	156	194	196	182	150
ENSG00000065802.12	146	165	130	131	128	128
ENSG00000065809.14	768	933	860	626	713	778
ENSG00000065833.9	1862	3270	2094	1804	1773	1956
ENSG00000065882.18	600	786	644	482	616	623
ENSG00000065883.18	1384	1980	1407	1428	1457	1542
ENSG00000065911.13	8119	7816	8523	7629	8473	8309
ENSG00000065923.10	2123	2805	2333	2181	2280	2470
ENSG00000065970.9	144	369	169	133	113	222
ENSG00000065978.19	1715	2642	1837	1860	1880	1926
ENSG00000065989.16	67	95	68	83	67	64
ENSG00000066027.12	2862	2767	2838	2497	2711	2593
ENSG00000066032.19	0	0	0	0	0	0
ENSG00000066044.15	4880	5059	4971	4674	4807	4886
ENSG00000066056.14	1	0	0	0	0	0
ENSG00000066084.13	2922	4281	3230	2900	3138	3280
ENSG00000066117.15	1418	1816	1630	1490	1526	1530
ENSG00000066135.13	268	311	251	314	315	301
ENSG00000066136.21	294	355	226	284	317	295
ENSG00000066185.13	2	4	0	3	7	7
ENSG00000066230.12	398	339	386	387	360	303
ENSG00000066248.15	131	120	120	138	126	131
ENSG00000066279.19	5445	7182	5692	5064	5642	6048
ENSG00000066294.15	1	0	0	0	0	0
ENSG00000066322.15	609	576	627	619	607	671
ENSG00000066336.12	0	0	0	0	0	0
ENSG00000066379.15	211	181	213	184	170	192
ENSG00000066382.17	383	522	367	316	314	416
ENSG00000066405.13	0	0	0	0	0	0
ENSG00000066422.7	2513	3403	2678	2544	2693	2798
ENSG00000066427.25	776	1028	732	820	823	789
ENSG00000066455.13	3955	4224	4104	3644	4058	3921
ENSG00000066468.24	371	420	326	334	311	339
ENSG00000066557.6	1288	1342	1460	1190	1411	1364
ENSG00000066583.12	3887	4220	3672	3413	3680	3604
ENSG00000066629.19	229	504	252	252	249	271
ENSG00000066651.20	514	462	473	412	516	436
ENSG00000066654.14	3709	4104	3779	3358	3778	3887
ENSG00000066697.15	465	548	476	406	492	431
ENSG00000066735.16	1890	1622	2001	2071	1927	1992
ENSG00000066739.12	3432	4274	3460	3278	3421	3676
ENSG00000066777.9	1223	1639	1390	1291	1303	1543
ENSG00000066813.14	0	0	0	0	0	0
ENSG00000066827.16	174	249	180	154	164	172
ENSG00000066855.16	1747	2019	1787	1594	1661	1736
ENSG00000066923.18	4	6	0	4	1	0
ENSG00000066926.13	1651	1999	1857	1832	1855	1819
ENSG00000066933.16	1995	3240	2067	1895	2021	2148
ENSG00000067048.17	0	0	0	1	0	0
ENSG00000067057.19	845	1468	1014	1068	869	1076
ENSG00000067064.13	14300	13338	14681	13086	15024	13890
ENSG00000067066.17	140	240	152	161	183	209
ENSG00000067082.15	611	699	633	639	676	653
ENSG00000067113.17	669	617	677	626	642	664
ENSG00000067141.17	2339	2643	2401	2298	2371	2440
ENSG00000067167.8	5495	6465	5785	4843	5306	5399
ENSG00000067177.15	480	946	549	550	553	663
ENSG00000067182.9	1905	1917	1958	1941	1894	1939
ENSG00000067191.17	103	98	112	122	123	103
ENSG00000067208.16	245	354	254	178	221	278
ENSG00000067221.14	449	363	450	478	410	452
ENSG00000067225.21	34101	28376	34544	34106	34306	33931
ENSG00000067248.11	2739	2844	2677	2568	2636	2688
ENSG00000067334.14	1471	1597	1464	1365	1428	1442
ENSG00000067365.15	384	400	418	441	421	378
ENSG00000067369.14	593	1156	658	673	635	664
ENSG00000067445.22	1	0	0	1	0	0
ENSG00000067533.6	4509	3762	4228	4076	4454	4474
ENSG00000067560.14	1916	4444	2285	1936	1943	2298
ENSG00000067596.12	614	1093	689	682	598	737
ENSG00000067601.11	0	0	0	0	0	0
ENSG00000067606.17	542	350	525	551	538	466
ENSG00000067646.12	2	0	0	0	1	0
ENSG00000067704.10	5123	5993	5234	5210	5488	5610
ENSG00000067715.15	314	419	285	267	304	284
ENSG00000067798.16	0	0	0	0	0	1
ENSG00000067829.20	1188	1308	1359	1593	1393	1386
ENSG00000067836.13	180	141	143	167	176	161
ENSG00000067840.13	189	125	164	152	188	175
ENSG00000067842.19	0	0	0	0	0	0
ENSG00000067900.8	2575	2905	2522	2426	2578	2661
ENSG00000067955.15	3761	3726	4044	3375	3745	3705
ENSG00000067992.17	1304	1941	1387	1228	1212	1316
ENSG00000068001.14	1030	965	1288	1162	1119	1028
ENSG00000068024.18	79	81	83	86	70	93
ENSG00000068028.18	119	99	106	120	145	110
ENSG00000068078.20	679	644	847	857	794	741
ENSG00000068079.8	15	11	10	13	18	10
ENSG00000068097.16	12841	14307	13323	12219	13215	12765
ENSG00000068120.15	180	173	195	145	173	197
ENSG00000068137.15	652	573	690	720	735	667
ENSG00000068305.19	740	1350	811	784	841	899
ENSG00000068308.15	742	663	632	685	790	715
ENSG00000068323.17	326	368	334	340	348	407
ENSG00000068354.16	93	150	115	106	87	107
ENSG00000068366.21	229	261	282	256	263	247
ENSG00000068383.19	2020	1989	2085	2011	1889	2092
ENSG00000068394.11	167	127	172	151	164	143
ENSG00000068400.14	140	205	113	142	143	183
ENSG00000068438.15	1584	1584	1562	1601	1690	1622
ENSG00000068489.13	9716	11148	9845	9138	9922	10191
ENSG00000068615.20	299	484	252	234	297	291
ENSG00000068650.19	228	444	269	283	298	292
ENSG00000068654.17	1188	1605	1290	1357	1284	1329
ENSG00000068697.7	3031	3413	3116	2982	3026	3290
ENSG00000068724.18	524	518	529	546	551	531
ENSG00000068745.15	473	449	516	586	601	643
ENSG00000068781.21	2	0	0	1	0	0
ENSG00000068784.13	1093	1387	1085	993	1087	1114
ENSG00000068796.19	3352	4347	3399	3186	3413	3548
ENSG00000068831.19	7	10	4	13	4	10
ENSG00000068878.15	2670	4853	2982	2785	2915	3311
ENSG00000068885.15	810	867	995	921	889	927
ENSG00000068903.21	503	447	470	486	449	504
ENSG00000068912.15	1062	1381	1026	1045	1178	1131
ENSG00000068971.14	132	140	148	149	176	177
ENSG00000068976.14	9	7	6	9	10	13
ENSG00000068985.5	0	0	0	0	0	0
ENSG00000069011.16	153	179	227	152	152	163
ENSG00000069018.19	0	0	0	0	0	0
ENSG00000069020.19	377	679	413	462	448	479
ENSG00000069122.19	0	0	0	0	0	0
ENSG00000069188.17	5	6	2	6	3	9
ENSG00000069206.15	0	0	0	0	0	0
ENSG00000069248.12	3528	3488	3576	3303	3637	3734
