Gene_ID	MetStarve6h_Control_rep1	MetStarve6h_Control_rep2	MetStarve6h_Control_rep3	MetStarve6h_Starvation_rep1	MetStarve6h_Starvation_rep2	MetStarve6h_Starvation_rep3
ENSG00000038358.15	1978	1895	1741	1281	1462	1576
ENSG00000038382.23	4176	1517	1648	1686	1743	4913
ENSG00000038427.16	12	3	11	8	12	5
ENSG00000038532.17	961	672	623	616	638	955
ENSG00000038945.15	0	0	0	0	0	0
ENSG00000039068.20	24060	21631	20993	20051	21933	21782
ENSG00000039123.16	2020	1688	1862	1600	1796	1900
ENSG00000039139.11	217	135	134	147	158	214
ENSG00000039319.17	2678	2858	2811	1930	2153	1875
ENSG00000039523.20	978	403	391	394	396	1244
ENSG00000039537.15	0	0	0	0	0	0
ENSG00000039560.14	479	555	518	411	409	428
ENSG00000039600.11	1	0	1	0	3	3
ENSG00000039650.12	471	646	666	616	663	521
ENSG00000039987.7	1	0	0	1	1	0
ENSG00000040199.18	2772	2328	2315	2531	2544	3351
ENSG00000040275.17	986	1094	1143	744	803	834
ENSG00000040341.18	1419	1268	1278	1091	1100	1305
ENSG00000040487.13	275	336	281	254	276	272
ENSG00000040531.16	459	465	458	461	501	474
ENSG00000040608.14	187	206	199	221	190	168
ENSG00000040633.13	971	1312	1276	1422	1456	1047
ENSG00000040731.10	0	0	0	0	0	1
ENSG00000040933.16	1469	1341	1229	1288	1273	1431
ENSG00000041353.10	4077	3793	4080	4113	4344	4322
ENSG00000041357.16	7407	10999	10581	8165	8821	6089
ENSG00000041515.16	23	7	7	11	23	35
ENSG00000041802.11	2485	2535	2417	3157	3486	3320
ENSG00000041880.15	107	164	146	206	260	152
ENSG00000041982.17	0	0	0	0	3	0
ENSG00000041988.16	184	280	282	381	397	209
ENSG00000042062.13	90	160	140	225	290	175
ENSG00000042088.14	1144	691	668	812	841	1244
ENSG00000042286.15	722	485	497	418	451	586
ENSG00000042304.14	0	0	0	0	0	0
ENSG00000042317.17	229	270	258	345	358	284
ENSG00000042429.12	329	466	435	371	393	305
ENSG00000042445.14	801	1259	1145	1023	1049	648
ENSG00000042493.16	102	223	203	215	239	139
ENSG00000042753.12	3105	3872	3696	3949	3823	2994
ENSG00000042781.14	1	1	0	0	0	2
ENSG00000042813.8	0	0	0	0	0	0
ENSG00000042832.12	1	2	1	1	1	3
ENSG00000042980.14	0	0	0	0	0	0
ENSG00000043039.7	42	36	36	40	32	34
ENSG00000043093.15	3030	2779	2829	2324	2308	2890
ENSG00000043143.22	1884	1730	1805	2453	2587	2558
ENSG00000043355.12	207	159	216	130	161	194
ENSG00000043462.13	0	0	0	0	0	3
ENSG00000043514.17	628	781	800	820	821	734
ENSG00000043591.6	16	16	19	14	11	17
ENSG00000044012.4	0	1	0	2	0	0
ENSG00000044090.13	876	1134	963	1024	1147	955
ENSG00000044115.21	7676	7728	7407	6384	7138	6502
ENSG00000044446.12	968	861	796	631	713	959
ENSG00000044459.15	1	1	1	2	2	0
ENSG00000044524.11	47	60	64	29	41	38
ENSG00000044574.9	4579	1663	1755	1068	1145	3240
ENSG00000046604.14	3111	1728	1648	1351	1494	2829
ENSG00000046647.14	255	335	336	376	378	304
ENSG00000046651.16	1277	1525	1465	1882	2237	1930
ENSG00000046653.15	33	12	21	12	19	15
ENSG00000046774.10	0	0	0	0	0	0
ENSG00000046889.19	1	0	0	0	0	1
ENSG00000047056.18	1702	1595	1521	1229	1289	1520
ENSG00000047188.16	981	774	736	710	822	1164
ENSG00000047230.15	1483	1513	1478	1140	1359	1338
ENSG00000047249.18	658	282	286	209	239	575
ENSG00000047315.17	3751	3904	3813	1968	2149	2317
ENSG00000047346.13	4334	2489	2585	3706	3791	6430
ENSG00000047365.13	1181	1349	1324	1547	1630	1445
ENSG00000047410.14	7068	7393	7419	6414	7320	6779
ENSG00000047457.14	7	24	19	15	20	13
ENSG00000047578.14	1204	544	585	546	609	1066
ENSG00000047579.20	271	109	93	86	77	251
ENSG00000047597.7	224	214	154	162	155	188
ENSG00000047617.17	2	1	0	0	0	1
ENSG00000047621.12	428	569	572	841	842	698
ENSG00000047634.15	996	815	878	806	870	984
ENSG00000047644.20	3988	2570	2593	2911	3089	4628
ENSG00000047648.23	1	0	1	0	0	1
ENSG00000047662.5	14	12	5	4	9	22
ENSG00000047849.22	5401	5163	4907	4872	5493	5234
ENSG00000047932.14	993	646	796	698	791	1199
ENSG00000047936.11	0	0	0	0	0	0
ENSG00000048028.12	831	948	980	699	774	638
ENSG00000048052.24	9	9	5	17	5	9
ENSG00000048140.18	1957	2626	2549	2180	2267	1739
ENSG00000048162.22	458	703	659	606	713	518
ENSG00000048342.18	315	271	260	345	361	319
ENSG00000048392.13	4207	4947	4922	4021	4330	4133
ENSG00000048405.11	1892	1609	1566	2089	2364	2698
ENSG00000048462.11	1	0	0	0	0	0
ENSG00000048471.14	611	364	358	396	381	553
ENSG00000048540.16	80	63	87	37	55	84
ENSG00000048544.6	1823	2437	2307	3252	3268	2321
ENSG00000048545.18	0	0	0	0	0	0
ENSG00000048649.14	2572	1345	1431	1794	1884	3857
ENSG00000048707.15	2741	709	750	754	688	2919
ENSG00000048740.19	1	1	0	2	0	1
ENSG00000048828.18	10311	8058	8088	7893	8277	10356
ENSG00000048991.17	1882	523	532	579	522	1697
ENSG00000049089.15	125	263	235	298	341	146
ENSG00000049130.16	5968	6758	6885	6622	6871	6297
ENSG00000049167.16	741	823	852	787	742	744
ENSG00000049192.15	7	5	3	3	7	0
ENSG00000049239.13	979	714	753	503	513	647
ENSG00000049245.13	1877	1704	1696	1644	1839	1894
ENSG00000049246.15	927	391	467	436	468	1020
ENSG00000049247.14	0	2	1	1	0	1
ENSG00000049249.10	0	1	0	2	1	0
ENSG00000049283.19	1633	1906	1802	2543	2778	2216
ENSG00000049323.16	931	889	846	826	1013	895
ENSG00000049449.10	775	1090	1040	1052	1184	842
ENSG00000049540.19	0	0	0	0	0	0
ENSG00000049541.11	1326	953	984	837	818	1100
ENSG00000049618.25	1992	1118	1216	1312	1292	2199
ENSG00000049656.14	3226	3544	3650	3214	3204	2782
ENSG00000049759.20	884	526	594	626	684	979
ENSG00000049768.18	15	24	26	29	15	38
ENSG00000049769.14	188	202	212	206	189	158
ENSG00000049860.14	2319	2738	2530	2590	2694	2142
ENSG00000049883.15	517	317	323	400	397	697
ENSG00000050030.16	162	61	107	98	128	155
ENSG00000050130.18	2109	2130	2178	1975	2032	1948
ENSG00000050165.19	6	8	5	13	8	6
ENSG00000050327.15	417	385	352	496	501	492
ENSG00000050344.9	416	287	277	329	347	526
ENSG00000050393.12	1643	1899	1897	1944	2040	1871
ENSG00000050405.14	1041	852	849	902	987	1032
ENSG00000050426.16	1657	1425	1422	1629	1727	2277
ENSG00000050438.17	386	131	154	81	100	230
ENSG00000050555.19	11	17	13	19	19	17
ENSG00000050628.21	179	167	183	128	150	180
ENSG00000050730.16	0	0	0	0	0	0
ENSG00000050748.18	2615	2200	2278	2077	2165	2626
ENSG00000050767.18	3	14	14	9	14	7
ENSG00000050820.17	3060	4060	4112	5379	5767	3809
ENSG00000051009.11	299	240	217	331	319	524
ENSG00000051108.15	663	349	342	638	573	1102
ENSG00000051128.19	238	495	460	438	458	271
ENSG00000051180.17	448	145	185	116	128	400
ENSG00000051341.15	2433	1768	1753	2001	2069	3385
ENSG00000051382.9	2121	973	1059	1114	1063	2505
ENSG00000051523.12	4827	6259	6138	5915	5945	4434
ENSG00000051596.10	950	969	941	952	952	955
ENSG00000051620.11	1724	1841	1959	1959	2026	1764
ENSG00000051825.15	3563	3633	3620	2758	2976	3128
ENSG00000052126.16	1306	1150	1181	1001	1062	1143
ENSG00000052344.16	712	606	626	708	793	884
ENSG00000052723.12	6867	6286	6170	6990	7283	8430
ENSG00000052749.14	1442	2205	1986	2959	3415	1910
ENSG00000052795.13	484	274	288	207	210	347
ENSG00000052802.13	3768	4168	4231	3042	3354	3245
ENSG00000052841.16	1552	1265	1262	1297	1317	1525
ENSG00000052850.8	3	1	6	3	1	1
ENSG00000053108.17	9	16	18	18	13	19
ENSG00000053254.16	1151	595	671	512	487	946
ENSG00000053328.9	3	0	0	0	0	1
ENSG00000053371.13	946	1249	1227	1303	1347	1082
ENSG00000053372.5	743	645	628	698	778	735
ENSG00000053438.11	1	1	1	0	0	2
ENSG00000053501.14	62	38	36	42	36	69
ENSG00000053524.13	28	13	18	15	23	26
ENSG00000053702.15	1	0	0	0	0	0
ENSG00000053747.17	356	96	95	110	91	265
ENSG00000053770.12	2470	1913	1987	1121	1065	1473
ENSG00000053900.11	1100	1301	1232	1005	1282	1255
ENSG00000053918.18	6	7	3	8	2	3
ENSG00000054116.12	650	293	299	247	256	466
ENSG00000054118.15	2435	841	971	947	947	2785
ENSG00000054148.18	643	723	688	729	890	679
ENSG00000054179.12	219	109	107	82	92	168
ENSG00000054219.11	0	0	1	0	0	0
ENSG00000054267.22	1405	1274	1223	1240	1334	1468
ENSG00000054277.14	583	487	523	522	506	529
ENSG00000054282.16	212	171	189	197	173	167
ENSG00000054356.14	2	3	0	0	1	1
ENSG00000054392.13	54	52	54	49	47	56
ENSG00000054523.20	2755	1155	1340	1314	1268	2721
ENSG00000054598.9	284	272	307	522	552	442
ENSG00000054611.14	459	649	563	467	537	402
ENSG00000054654.20	8483	5625	5796	5182	6100	7304
ENSG00000054690.14	994	690	759	409	442	662
ENSG00000054793.14	7876	3306	3405	3205	3060	7059
ENSG00000054796.13	0	0	0	0	0	0
ENSG00000054803.4	0	0	0	0	0	0
ENSG00000054938.17	0	0	0	0	0	0
ENSG00000054965.11	2699	2601	2531	1790	1995	1994
ENSG00000054967.13	393	507	506	284	374	291
ENSG00000054983.17	1105	931	1028	980	1033	1189
ENSG00000055044.11	2189	2313	2328	1753	1996	1967
ENSG00000055070.17	2685	1362	1424	1300	1246	2583
ENSG00000055118.17	60	55	48	31	39	40
ENSG00000055130.18	2483	1784	1849	1750	1751	2614
ENSG00000055147.19	350	420	400	609	625	540
ENSG00000055163.21	915	666	699	591	624	909
ENSG00000055208.20	3024	1689	1757	1880	1773	3652
ENSG00000055211.14	1350	1444	1478	1365	1417	1262
ENSG00000055332.19	3898	2590	2882	2403	2423	3791
ENSG00000055483.20	1585	1504	1476	2421	2672	2864
ENSG00000055609.21	8758	3394	3624	3337	3573	8950
ENSG00000055732.13	139	121	96	98	124	158
ENSG00000055813.6	16	33	27	24	22	17
ENSG00000055917.17	9217	4309	4502	4077	4051	9259
ENSG00000055950.17	1711	2265	2120	1898	2016	1445
ENSG00000055955.17	2	2	0	0	0	1
ENSG00000055957.11	0	0	0	0	0	0
ENSG00000056050.7	238	189	202	161	176	220
ENSG00000056097.16	4530	5343	5322	6555	7317	5705
ENSG00000056277.16	752	693	661	636	570	717
ENSG00000056291.19	0	0	0	0	0	0
ENSG00000056487.16	12	9	5	6	8	5
ENSG00000056558.11	22	32	21	27	32	27
ENSG00000056586.16	4407	4145	4016	3810	3858	4587
ENSG00000056678.11	0	0	0	0	0	0
ENSG00000056736.10	178	83	112	59	64	118
ENSG00000056972.21	814	1047	984	1267	1317	1090
ENSG00000056998.20	74	70	59	31	50	34
ENSG00000057019.16	2791	2259	2314	1708	1790	2148
ENSG00000057149.16	0	0	0	0	0	0
ENSG00000057252.13	1397	891	935	744	731	1080
ENSG00000057294.17	978	757	782	697	795	956
ENSG00000057468.7	1	0	1	0	0	3
ENSG00000057593.14	9	6	5	12	26	11
ENSG00000057608.17	13229	16275	15959	11833	12743	10538
ENSG00000057657.17	6	0	0	3	3	2
ENSG00000057663.16	1273	1401	1463	1402	1434	1239
ENSG00000057704.13	19	19	12	24	20	37
ENSG00000057757.10	849	906	896	1164	1175	1086
ENSG00000057935.14	1853	1310	1351	1379	1463	1837
ENSG00000058056.10	970	569	543	591	603	1025
ENSG00000058063.16	2162	1831	1839	1713	1796	2218
ENSG00000058085.15	206	216	187	285	310	239
ENSG00000058091.17	18	17	17	16	31	18
ENSG00000058262.11	10275	10942	10382	6636	7165	6782
ENSG00000058272.19	4571	4872	4919	5303	5854	5289
ENSG00000058335.16	0	1	0	0	1	2
ENSG00000058404.21	60	42	45	39	45	71
ENSG00000058453.17	97	156	130	114	201	103
ENSG00000058600.16	1704	2109	2070	1911	2175	1821
ENSG00000058668.16	569	277	259	258	236	494
ENSG00000058673.17	103	67	91	42	67	85
ENSG00000058729.11	678	792	783	1195	1396	1197
ENSG00000058799.15	589	574	604	577	597	624
ENSG00000058804.12	4471	5079	5090	4044	4162	3955
ENSG00000058866.15	20	13	13	10	15	16
ENSG00000059122.17	1104	1525	1471	1173	1241	815
ENSG00000059145.19	2031	2492	2298	1236	1273	1093
ENSG00000059377.18	3	4	2	2	1	3
ENSG00000059378.13	258	271	263	311	334	237
ENSG00000059573.9	2867	2216	2091	2169	2321	2885
ENSG00000059588.10	1529	1116	1215	873	914	1354
ENSG00000059691.12	417	513	487	558	579	419
ENSG00000059728.11	671	380	412	308	245	531
ENSG00000059758.8	1608	1768	1700	2022	2239	2034
ENSG00000059769.20	212	242	280	264	300	222
ENSG00000059804.16	3	4	10	9	11	1
ENSG00000059915.17	112	158	148	157	184	118
ENSG00000060069.18	299	473	365	432	449	334
ENSG00000060138.13	2805	1915	1854	1906	1992	2879
ENSG00000060140.9	124	131	139	101	94	91
ENSG00000060237.19	6781	2375	2490	2280	2182	6532
ENSG00000060303.5	0	0	0	0	1	1
ENSG00000060339.14	2732	3046	2911	2873	3092	3114
ENSG00000060491.17	1294	3218	3086	3291	3701	1197
ENSG00000060558.4	34	56	78	45	29	25
ENSG00000060566.14	0	0	0	0	0	0
ENSG00000060642.12	547	559	574	645	640	706
ENSG00000060656.20	668	757	782	784	873	739
ENSG00000060688.13	1263	1050	1031	961	1006	1210
ENSG00000060709.16	0	0	0	0	0	1
ENSG00000060718.22	0	0	0	7	10	9
ENSG00000060749.16	6163	4134	4359	3424	3500	5322
ENSG00000060762.19	242	129	109	120	142	302
ENSG00000060971.19	491	687	736	699	796	487
ENSG00000060982.15	0	0	2	7	3	3
ENSG00000061273.18	674	584	634	396	490	614
ENSG00000061337.15	0	0	0	0	0	0
ENSG00000061455.11	235	150	141	220	192	318
ENSG00000061492.12	0	0	0	0	0	0
ENSG00000061656.11	87	115	155	133	121	85
ENSG00000061676.16	16347	14435	14577	14062	14758	16818
ENSG00000061794.13	2138	1911	1923	2081	2066	2370
ENSG00000061918.14	0	0	0	0	0	0
ENSG00000061936.10	1352	1471	1491	1658	1684	1545
ENSG00000061938.21	1124	1520	1547	1289	1532	1030
ENSG00000061987.16	4511	2883	3019	2959	3136	5253
ENSG00000062038.15	1518	1745	1749	1911	2062	1719
ENSG00000062096.15	0	0	0	0	0	0
ENSG00000062194.16	2945	2469	2488	3102	3113	3974
ENSG00000062282.15	163	184	216	206	234	161
ENSG00000062370.17	119	192	175	93	80	75
ENSG00000062485.19	8869	5641	5522	5192	5244	8333
ENSG00000062524.16	1	3	4	3	0	3
ENSG00000062582.14	294	359	331	370	367	259
ENSG00000062598.18	1084	1012	999	1067	1141	1116
ENSG00000062650.20	4688	4622	4572	5244	5648	6091
ENSG00000062716.13	34955	37556	38068	45386	51922	47654
ENSG00000062725.10	25544	25871	26036	30676	33291	30670
ENSG00000062822.16	1676	2673	2414	2126	2336	1499
ENSG00000063015.21	0	0	0	0	1	0
ENSG00000063046.18	25924	35556	36287	35382	37089	26712
ENSG00000063127.16	6	3	3	0	4	6
ENSG00000063169.12	235	52	62	57	46	201
ENSG00000063176.16	344	354	395	506	521	384
ENSG00000063177.13	15939	21024	20076	21798	22220	15589
ENSG00000063180.9	35	52	53	63	85	22
ENSG00000063241.8	1931	2477	2306	2047	2013	1559
ENSG00000063244.14	3975	6407	6170	4797	5272	3109
ENSG00000063245.15	2473	2829	2662	2754	2631	2316
ENSG00000063322.15	1240	1604	1529	2195	2118	1428
ENSG00000063438.20	77	71	73	81	78	118
ENSG00000063515.3	1	1	0	0	1	1
ENSG00000063587.15	1037	595	558	734	759	1390
ENSG00000063601.17	2276	1564	1692	1336	1245	1829
ENSG00000063660.9	735	883	837	806	822	603
ENSG00000063761.16	326	380	374	336	330	310
ENSG00000063854.13	282	268	317	258	301	292
ENSG00000063978.17	1713	2401	2259	3133	3450	2312
ENSG00000064012.24	561	375	379	526	554	745
ENSG00000064042.18	322	220	247	255	258	277
ENSG00000064102.15	1472	1513	1610	1400	1540	1410
ENSG00000064115.11	2738	1809	1917	1876	1838	2681
ENSG00000064195.7	152	71	90	168	170	382
ENSG00000064199.7	101	143	118	143	132	104
ENSG00000064201.16	2	0	3	0	0	0
ENSG00000064205.11	874	1165	1101	1312	1302	915
ENSG00000064218.5	1	0	0	0	0	0
ENSG00000064225.13	1	0	0	0	0	0
ENSG00000064270.13	317	385	330	447	538	485
ENSG00000064300.9	15	16	6	22	25	15
ENSG00000064309.16	417	266	349	195	203	295
ENSG00000064313.13	3230	3537	3477	3198	3477	3562
ENSG00000064393.16	1166	386	414	346	405	1049
ENSG00000064419.14	2442	784	764	922	849	2904
ENSG00000064489.23	1	2	0	2	0	2
ENSG00000064490.14	712	946	917	925	882	641
ENSG00000064545.15	523	550	558	560	568	516
ENSG00000064547.14	1020	1075	1145	1136	1151	953
ENSG00000064601.21	1936	2537	2429	2538	2717	1744
ENSG00000064607.17	2403	1943	1865	1401	1609	2114
ENSG00000064651.14	9744	10491	10258	7703	8031	6848
ENSG00000064652.11	356	376	421	531	564	489
ENSG00000064655.19	139	237	245	242	284	136
ENSG00000064666.15	766	1027	798	838	935	740
ENSG00000064687.13	394	531	463	326	402	268
ENSG00000064692.20	24	21	16	50	23	43
ENSG00000064703.13	1317	1195	1185	1660	1875	2120
ENSG00000064726.10	4839	5738	5764	5971	6147	5163
ENSG00000064763.12	22	11	11	18	16	25
ENSG00000064787.14	1548	1121	1017	796	912	1231
ENSG00000064835.12	0	0	0	0	1	1
ENSG00000064886.14	0	1	0	1	0	0
ENSG00000064932.16	1639	2284	2157	1718	1966	1523
ENSG00000064933.19	729	583	585	498	539	617
ENSG00000064961.19	2633	4579	4421	4427	4590	2709
ENSG00000064989.13	11	6	9	5	7	3
ENSG00000064995.19	1678	1539	1724	1084	1210	1378
ENSG00000064999.16	1031	801	789	638	681	943
ENSG00000065000.20	3454	4020	3867	3364	3627	3147
ENSG00000065029.15	414	626	592	636	608	386
ENSG00000065054.14	1282	1945	1900	1617	1676	901
ENSG00000065057.9	441	783	673	662	649	404
ENSG00000065060.18	2142	1471	1454	1989	2026	3415
ENSG00000065135.12	4525	4878	4946	3946	4195	4183
ENSG00000065150.21	4644	4583	4434	3657	4082	4265
ENSG00000065154.12	3227	3887	3588	3617	3875	2956
ENSG00000065183.16	1787	1863	1878	2223	2604	2327
ENSG00000065243.20	2387	1655	1695	1602	1688	2534
ENSG00000065268.11	814	1184	1149	1180	1389	751
ENSG00000065308.5	1010	669	651	649	600	992
ENSG00000065320.9	111	86	98	93	103	90
ENSG00000065325.13	18	18	13	23	25	13
ENSG00000065328.17	2853	3653	3656	2294	2641	1908
ENSG00000065357.20	195	261	209	158	159	141
ENSG00000065361.17	5896	4217	4333	5064	5259	6963
ENSG00000065371.18	0	0	0	0	0	0
ENSG00000065413.20	168	169	143	155	137	179
ENSG00000065427.15	4006	3176	3093	3050	3061	4185
ENSG00000065457.11	2556	1086	1108	1217	1220	3003
ENSG00000065485.20	327	340	301	308	288	308
ENSG00000065491.8	318	219	225	262	260	397
ENSG00000065518.8	1654	1911	2038	1662	1708	1509
ENSG00000065526.13	3185	626	657	617	602	3142
ENSG00000065534.20	81	63	75	60	72	90
ENSG00000065548.18	4213	6060	5996	6315	6914	4573
ENSG00000065559.15	1978	2127	2144	1471	1483	1394
ENSG00000065600.13	155	202	186	265	270	230
ENSG00000065609.15	5	3	2	0	3	2
ENSG00000065613.15	3691	3430	3584	3029	3125	3650
ENSG00000065615.14	625	717	686	748	777	675
ENSG00000065618.21	2	1	2	1	5	2
ENSG00000065621.15	1237	1171	1238	1193	1216	1096
ENSG00000065665.21	243	160	168	156	156	245
ENSG00000065675.16	0	0	0	0	0	0
ENSG00000065717.15	256	247	260	248	267	302
ENSG00000065802.12	410	247	263	216	204	376
ENSG00000065809.14	1660	1404	1431	2154	2196	2302
ENSG00000065833.9	3186	1738	1768	1722	1611	3060
ENSG00000065882.18	975	712	691	636	586	796
ENSG00000065883.18	2389	1787	1781	2392	2613	3502
ENSG00000065911.13	5994	7664	7533	13844	14444	12175
ENSG00000065923.10	3078	2314	2331	1912	1961	2970
ENSG00000065970.9	856	286	321	223	262	856
ENSG00000065978.19	7362	8132	8015	8343	8516	7755
ENSG00000065989.16	250	99	80	91	67	222
ENSG00000066027.12	1818	1952	1889	1958	2049	2012
ENSG00000066032.19	0	0	0	0	0	0
ENSG00000066044.15	3804	3942	3817	3023	3138	2905
ENSG00000066056.14	0	0	0	1	1	0
ENSG00000066084.13	4860	2828	2878	2513	2659	4113
ENSG00000066117.15	2015	1668	1526	1232	1353	1938
ENSG00000066135.13	953	722	719	1098	1190	1567
ENSG00000066136.21	714	482	467	594	537	828
ENSG00000066185.13	4	12	8	9	14	10
ENSG00000066230.12	337	443	412	288	307	226
ENSG00000066248.15	54	93	73	55	85	47
ENSG00000066279.19	7406	7860	7851	6369	7534	7624
ENSG00000066294.15	0	0	0	0	0	0
ENSG00000066322.15	916	932	939	669	643	709
ENSG00000066336.12	0	0	0	2	0	0
ENSG00000066379.15	99	122	143	137	178	144
ENSG00000066382.17	70	40	40	55	50	77
ENSG00000066405.13	0	0	0	0	0	1
ENSG00000066422.7	3026	2573	2594	3259	3457	4473
ENSG00000066427.25	1038	742	813	791	962	1132
ENSG00000066455.13	2469	2117	2118	3297	3290	3610
ENSG00000066468.24	733	556	548	766	808	1095
ENSG00000066557.6	929	947	862	859	870	983
ENSG00000066583.12	3072	2651	2770	1599	1635	1921
ENSG00000066629.19	545	223	226	188	175	469
ENSG00000066651.20	389	360	401	403	457	446
ENSG00000066654.14	2488	2590	2701	3898	4233	4062
ENSG00000066697.15	529	374	362	314	307	501
ENSG00000066735.16	1543	2156	1983	1525	1643	1241
ENSG00000066739.12	3654	2731	2793	3427	3507	4643
ENSG00000066777.9	2252	1753	1914	1736	1746	2440
ENSG00000066813.14	0	0	0	0	0	0
ENSG00000066827.16	386	242	280	326	359	447
ENSG00000066855.16	1836	1338	1452	1348	1448	1902
ENSG00000066923.18	12	10	4	8	7	9
ENSG00000066926.13	1756	1364	1338	1336	1236	1599
ENSG00000066933.16	4071	2364	2560	2639	2575	4919
ENSG00000067048.17	0	0	0	0	0	0
ENSG00000067057.19	3010	1755	1804	1030	1119	2126
ENSG00000067064.13	7414	8982	8777	4765	5270	4742
ENSG00000067066.17	198	149	141	162	164	259
ENSG00000067082.15	876	552	604	770	766	1255
ENSG00000067113.17	234	287	302	294	293	261
ENSG00000067141.17	3295	2687	2789	2177	2547	2845
ENSG00000067167.8	3943	3096	3294	2856	2960	3960
ENSG00000067177.15	1371	675	732	712	683	1390
ENSG00000067182.9	2438	2187	2058	2333	2479	2481
ENSG00000067191.17	163	240	197	84	105	82
ENSG00000067208.16	484	232	289	292	212	443
ENSG00000067221.14	285	440	384	710	760	483
ENSG00000067225.21	22212	37859	35592	29795	33085	18362
ENSG00000067248.11	1799	2027	2173	2024	2084	1911
ENSG00000067334.14	1151	1249	1259	1443	1550	1370
ENSG00000067365.15	491	532	523	582	637	561
ENSG00000067369.14	1815	881	863	772	769	1749
ENSG00000067445.22	1	0	0	0	0	0
ENSG00000067533.6	1556	2117	2018	2342	2733	2074
ENSG00000067560.14	4923	1650	1714	1695	1545	4938
ENSG00000067596.12	1459	841	876	957	973	1803
ENSG00000067601.11	0	0	0	0	0	0
ENSG00000067606.17	357	564	544	599	630	369
ENSG00000067646.12	1	0	1	0	0	1
ENSG00000067704.10	5345	4282	4256	4459	4816	5237
ENSG00000067715.15	727	503	545	806	826	1156
ENSG00000067798.16	1	0	0	0	0	0
ENSG00000067829.20	1322	1880	1795	1543	1734	1046
ENSG00000067836.13	135	235	188	182	169	125
ENSG00000067840.13	117	216	177	143	162	113
ENSG00000067842.19	0	0	0	0	0	0
ENSG00000067900.8	4060	4282	4284	4190	4599	4383
ENSG00000067955.15	2208	2542	2658	2132	2410	1948
ENSG00000067992.17	3998	2003	2304	1763	1663	3288
ENSG00000068001.14	744	1061	884	1076	1037	748
ENSG00000068024.18	184	158	123	94	106	169
ENSG00000068028.18	173	137	165	196	226	234
ENSG00000068078.20	457	773	788	438	431	332
ENSG00000068079.8	75	28	40	42	36	58
ENSG00000068097.16	10250	10612	10050	12296	12975	12513
ENSG00000068120.15	310	241	242	297	250	271
ENSG00000068137.15	778	1026	1021	1666	1897	1361
ENSG00000068305.19	1658	805	896	1057	1063	2149
ENSG00000068308.15	756	929	931	887	949	743
ENSG00000068323.17	872	667	663	961	865	968
ENSG00000068354.16	283	137	179	161	154	307
ENSG00000068366.21	215	181	175	78	113	117
ENSG00000068383.19	1743	1854	1821	1108	1072	1062
ENSG00000068394.11	149	227	184	178	181	118
ENSG00000068400.14	558	346	341	324	329	590
ENSG00000068438.15	981	1326	1250	1298	1371	1033
ENSG00000068489.13	10638	9216	9020	9389	9728	11623
ENSG00000068615.20	152	76	69	38	46	88
ENSG00000068650.19	992	354	328	278	286	885
ENSG00000068654.17	3566	2592	2560	2503	2856	4222
ENSG00000068697.7	4034	3177	3382	2900	3085	3991
ENSG00000068724.18	756	842	726	744	765	750
ENSG00000068745.15	808	928	957	669	822	958
ENSG00000068781.21	0	0	0	0	0	0
ENSG00000068784.13	1252	926	861	980	974	1397
ENSG00000068796.19	2593	2109	2199	1902	1974	2484
ENSG00000068831.19	9	4	6	3	5	1
ENSG00000068878.15	6666	3962	4126	2666	2785	4725
ENSG00000068885.15	573	560	627	610	715	640
ENSG00000068903.21	407	471	457	392	433	313
ENSG00000068912.15	1690	1004	1041	902	853	1403
ENSG00000068971.14	97	164	121	165	142	112
ENSG00000068976.14	10	10	5	5	2	8
ENSG00000068985.5	0	0	0	0	0	0
ENSG00000069011.16	276	243	232	256	290	271
